esp_abeast_id,serial_port,chip,threshold,dac,hits_per_s,count0,count1,dt_s,mu_est,sigma_est,r2_est
2,COM6,1,1,84,0.8995286502677063,0,9,10.005239963531494,164,36,-0.022062766344318918
2,COM6,1,1,83,1.7990657889155726,0,18,10.005192756652832,164,36,0.01615605499582018
2,COM6,1,1,82,1.399243815909023,0,14,10.005404233932495,164,36,0.05543961284557697
2,COM6,1,1,81,0.7995602737227926,0,8,10.005499601364136,164,36,0.09714082171898175
2,COM6,1,1,80,0.7995672279546493,0,8,10.005412578582764,164,36,0.1349084872871853
2,COM6,1,1,79,0.7995395832168237,0,8,10.00575852394104,164,36,0.1692726287303895
2,COM6,1,1,78,0.2998347239776048,0,3,10.005512237548828,164,36,0.20432551852853087
2,COM6,1,1,77,0.5996891822068215,0,6,10.005182981491089,164,36,0.23419099680027
2,COM6,1,1,76,0.2998133700542749,0,3,10.006224870681763,164,36,0.26342611540576466
2,COM6,1,1,75,0.7995214656144909,0,8,10.005985260009766,164,36,0.28738625394033945
2,COM6,1,1,74,0.1998866961907879,0,2,10.00566840171814,164,36,0.31274217643804914
2,COM6,1,1,73,0.0,0,0,10.005608797073364,164,36,0.31274217643804914
2,COM6,1,1,72,0.09993594460642817,0,1,10.006409645080566,164,36,0.33657689152895587
2,COM6,1,1,71,0.0,0,0,10.00544023513794,164,36,0.33657689152895587
2,COM6,1,1,70,0.09994257173725511,0,1,10.005746126174927,164,36,0.35857310948944443
2,COM6,1,1,69,0.09994384582827594,0,1,10.005618572235107,164,36,0.3789154144745259
2,COM6,1,1,68,0.0,0,0,10.005335330963135,164,36,0.3789154144745259
2,COM6,1,1,67,0.0,0,0,10.00658369064331,164,36,0.3789154144745259
2,COM6,1,1,66,0.0,0,0,10.005338430404663,164,36,0.3789154144745259
2,COM6,1,1,65,0.0,0,0,10.005740642547607,164,36,0.3789154144745259
2,COM6,1,2,220,9.494695217901794,0,95,10.005587100982666,,,
2,COM6,1,2,219,10.293394936768337,0,103,10.00641679763794,,,
2,COM6,1,2,218,10.593382015491677,0,106,10.006247282028198,,,
2,COM6,1,2,217,10.094312553542487,0,101,10.005634307861328,,,
2,COM6,1,2,216,10.094470344766584,0,101,10.005477905273438,218,1,-122.64756940585842
2,COM6,1,2,215,10.094488385236017,0,101,10.005460023880005,217,2,-148.89663639213492
2,COM6,1,2,214,10.693831478147928,0,107,10.005768299102783,217,2,-125.76526898836143
2,COM6,1,2,213,8.795227561376825,0,88,10.005426168441772,217,2,-45.08584180241051
2,COM6,1,2,212,10.893841296081241,0,109,10.005653381347656,216,3,-42.460863608510046
2,COM6,1,2,211,8.595408736769233,0,86,10.005341529846191,216,3,-26.248555686887872
2,COM6,1,2,210,9.59499924937269,0,96,10.00521183013916,215,3,-28.06727909808655
2,COM6,1,2,209,10.494232593643282,0,105,10.00549578666687,215,3,-30.828939100063455
2,COM6,1,2,208,9.694942768744532,0,97,10.005216360092163,214,4,-32.98359778045686
2,COM6,1,2,207,10.59418372467451,0,106,10.005490064620972,214,4,-34.897370956856065
2,COM6,1,2,206,9.694748249650472,0,97,10.005417108535767,213,4,-36.55274843790854
2,COM6,1,2,205,9.59595781844291,0,96,10.004212379455566,213,5,-37.63165097348868
2,COM6,1,2,204,8.095815920788885,0,81,10.005168199539185,212,5,-24.645031987541945
2,COM6,1,2,203,9.195219227178406,0,92,10.005199193954468,212,5,-24.534257021637018
2,COM6,1,2,202,10.594058007845055,0,106,10.005608797073364,211,5,-25.5222070787867
2,COM6,1,2,201,9.894614502085016,0,99,10.00544285774231,211,6,-27.131930862012542
2,COM6,1,2,200,8.39525084217233,0,84,10.005656957626343,210,6,-22.909605873835705
2,COM6,1,2,199,11.59333776902564,0,116,10.005746603012085,210,6,-19.060205418281654
2,COM6,1,2,198,9.894586444622727,0,99,10.005471229553223,209,7,-20.071603195913827
2,COM6,1,2,197,10.094370040932477,0,101,10.005577325820923,209,7,-21.121801298125238
2,COM6,1,2,196,9.293930576981685,0,93,10.006530523300171,208,7,-21.23497902373981
2,COM6,1,2,195,9.99368280143465,0,100,10.00632119178772,208,8,-22.191703581836048
2,COM6,1,2,194,8.995047292180882,0,90,10.005506038665771,207,8,-21.558466854984914
2,COM6,1,2,193,9.095284196247677,0,91,10.005184888839722,207,8,-21.288007991298837
2,COM6,1,2,192,8.395712972051562,0,84,10.005106210708618,206,8,-19.164892149993168
2,COM6,1,2,191,10.29333975440038,0,103,10.006470441818237,206,9,-19.894292808143774
2,COM6,1,2,190,10.593791689879007,0,106,10.005860328674316,205,9,-20.38358275604155
2,COM6,1,2,189,11.393667383812632,0,114,10.005558013916016,205,9,-19.54571103787734
2,COM6,1,2,188,10.193771653505221,0,102,10.006109952926636,204,10,-20.22610295485353
2,COM6,1,2,187,8.195656655880287,0,82,10.00529956817627,204,10,-17.97968119929896
2,COM6,1,2,186,9.794542868797757,0,98,10.005571603775024,203,10,-18.51050187267294
2,COM6,1,2,185,8.895259810637771,0,89,10.005328893661499,203,10,-18.10110603652964
2,COM6,1,2,184,10.793906028395833,0,108,10.005645751953125,202,11,-18.32655969867599
2,COM6,1,2,183,8.395283249621931,0,84,10.005618333816528,202,11,-17.074176297443753
2,COM6,1,2,182,8.395411681604923,0,84,10.005465269088745,201,11,-16.0395660347854
2,COM6,1,2,181,12.493509743599812,0,125,10.005194902420044,201,12,-13.327510171176572
2,COM6,1,2,180,11.193689394487809,0,112,10.005637645721436,200,12,-13.381519469529502
2,COM6,1,2,179,10.39369856451042,0,104,10.006062746047974,199,12,-13.734335680593677
2,COM6,1,2,178,8.595523847773478,0,86,10.005207538604736,199,12,-13.226736519046856
2,COM6,1,2,177,9.195309066102805,0,92,10.005101442337036,199,13,-13.247912257095523
2,COM6,1,2,176,9.994025464189313,0,100,10.005978107452393,198,13,-13.56989561622747
2,COM6,1,2,175,11.294098628388888,0,113,10.00522518157959,197,13,-13.529856253006322
2,COM6,1,2,174,9.59441441509276,0,96,10.005821704864502,197,14,-13.722637751572927
2,COM6,1,2,173,9.094402165872662,0,91,10.006155252456665,197,14,-13.654518228672506
2,COM6,1,2,172,10.69393060164518,0,107,10.005675554275513,196,14,-13.883290521444975
2,COM6,1,2,171,9.494589336530643,0,95,10.005698680877686,196,15,-14.025358672492711
2,COM6,1,2,170,9.994622024906155,0,100,10.005380868911743,195,15,-14.30455887139702
2,COM6,1,2,169,8.794574975053559,0,88,10.006168603897095,195,15,-14.00491734321334
2,COM6,1,2,168,8.394448337496904,0,84,10.006613492965698,194,15,-13.385670664508353
2,COM6,1,2,167,10.194577869341153,0,102,10.005318641662598,194,16,-13.661645965034667
2,COM6,1,2,166,8.095135357697231,0,81,10.006009340286255,193,16,-12.815458383992867
2,COM6,1,2,165,9.994315757694249,0,100,10.005687475204468,193,16,-13.074739108992283
2,COM6,1,2,164,10.793183083222923,0,108,10.00631594657898,192,16,-13.244878005618611
2,COM6,1,2,163,8.495546946534644,0,85,10.005241632461548,192,17,-12.831912701266718
2,COM6,1,2,162,9.594940031086264,0,96,10.005273580551147,191,17,-13.016181098061358
2,COM6,1,2,161,10.293679687190432,0,103,10.006139993667603,191,17,-13.273135822193977
2,COM6,1,2,160,10.094750099565463,0,101,10.005200624465942,190,18,-13.533350669180752
2,COM6,1,2,159,9.395207760933937,0,94,10.005100727081299,190,18,-13.653890956370626
2,COM6,1,2,158,10.293821455117879,0,103,10.006002187728882,189,18,-13.91011574876986
2,COM6,1,2,157,9.394836350384107,0,94,10.005496263504028,189,18,-14.02977477274372
2,COM6,1,2,156,9.99416501253064,0,100,10.005838394165039,188,19,-14.284887228824994
2,COM6,1,2,155,9.794651396379884,0,98,10.005460739135742,188,19,-14.515337332254594
2,COM6,1,2,154,10.494125317038439,0,105,10.005598068237305,187,19,-14.741374038543809
2,COM6,1,2,153,10.993494807538312,0,110,10.005917310714722,187,20,-14.811249536930527
2,COM6,1,2,152,9.195188769990295,0,92,10.005232334136963,186,20,-14.828457515398213
2,COM6,1,2,151,8.095774443289935,0,81,10.005219459533691,186,20,-14.061763205833639
2,COM6,1,2,150,9.79396992970789,0,98,10.006156921386719,185,21,-14.272680283893218
2,COM6,1,2,149,8.99482545510754,0,90,10.005752801895142,185,21,-14.21203310380668
2,COM6,1,2,148,9.49420836412419,0,95,10.006100177764893,184,21,-14.357651053245005
2,COM6,1,2,147,10.49417732966385,0,105,10.005548477172852,184,21,-14.561082832405518
2,COM6,1,2,146,8.295553873751594,0,83,10.005359649658203,183,22,-14.044297263190597
2,COM6,1,2,145,9.594626346409237,0,96,10.005600690841675,183,22,-14.214045762348233
2,COM6,1,2,144,7.695630835125998,0,77,10.005677461624146,182,22,-13.239555934535044
2,COM6,1,2,143,8.995316940767323,0,90,10.005206108093262,182,22,-13.221312494388947
2,COM6,1,2,142,8.595084926796693,0,86,10.005718469619751,181,23,-13.015097158233443
2,COM6,1,2,141,8.195824028127072,0,82,10.00509524345398,181,23,-12.588079268909029
2,COM6,1,2,140,9.494890923660849,0,95,10.005380868911743,180,23,-12.740868020012613
2,COM6,1,2,139,9.294883752317673,0,93,10.005504369735718,180,24,-12.848210277190962
2,COM6,1,2,138,11.293624976517105,0,113,10.005644798278809,179,24,-12.810286888813204
2,COM6,1,2,137,8.095576900476186,0,81,10.005463600158691,179,24,-12.364524248031726
2,COM6,1,2,136,8.895329124244872,0,89,10.005250930786133,179,24,-12.346325560885706
2,COM6,1,2,135,8.595484316422644,0,86,10.005253553390503,178,25,-12.210409039594117
2,COM6,1,2,134,9.394169497004842,0,94,10.006206512451172,178,25,-12.34518703556723
2,COM6,1,2,133,8.894763200700805,0,89,10.005887508392334,177,25,-12.34059492342468
2,COM6,1,2,132,7.795705052558076,0,78,10.005509376525879,177,26,-11.790960238677336
2,COM6,1,2,131,7.096253334758324,0,71,10.005279779434204,176,26,-10.84023101989709
2,COM6,1,2,130,7.395986108022287,0,74,10.005427122116089,176,26,-10.211944197595757
2,COM6,1,2,129,9.894601298553528,0,99,10.00545620918274,175,26,-10.394293851612144
2,COM6,1,2,128,9.094979258781485,0,91,10.005520343780518,175,27,-10.477612268104394
2,COM6,1,2,127,8.495430745549468,0,85,10.005378484725952,174,27,-10.39853225687104
2,COM6,1,2,126,9.195134210495903,0,92,10.00529170036316,174,27,-10.507502638531557
2,COM6,1,2,125,9.195035172425511,0,92,10.005399465560913,173,27,-10.618701409007603
2,COM6,1,2,124,10.193134835577721,0,102,10.00673508644104,173,28,-10.807538031830545
2,COM6,1,2,123,7.995629601377459,0,80,10.005465984344482,173,28,-10.544248950643015
2,COM6,1,2,122,7.49543104921257,0,75,10.00609564781189,172,28,-10.074055580864687
2,COM6,1,2,121,8.994603200336941,0,90,10.00600004196167,172,29,-10.152791710928291
2,COM6,1,2,120,8.695070455542508,0,87,10.005669355392456,171,29,-10.164783810503266
2,COM6,1,2,119,8.495529941313865,0,85,10.005261659622192,171,29,-10.125524941086436
2,COM6,1,2,118,6.796928315729507,0,68,10.00451922416687,170,29,-9.376171300732286
2,COM6,1,2,117,8.395627544210535,0,84,10.005208015441895,170,30,-9.332509641674202
2,COM6,1,2,116,7.196051208624418,0,72,10.005487442016602,169,30,-8.878845473196362
2,COM6,1,2,115,7.795851249796231,0,78,10.005321741104126,169,30,-8.68449334392189
2,COM6,1,2,114,5.896904700901627,0,59,10.0052490234375,169,30,-7.739376675675253
2,COM6,1,2,113,8.49540058239877,0,85,10.005414009094238,168,31,-7.755601543573206
2,COM6,1,2,112,7.695734442846124,0,77,10.005542755126953,168,31,-7.597936292692303
2,COM6,1,2,111,8.095367021799296,0,81,10.005722999572754,167,31,-7.544735991850514
2,COM6,1,2,110,8.39543508785692,0,84,10.00543737411499,167,32,-7.5547371713685685
2,COM6,1,2,109,5.8968444186931235,0,59,10.005351305007935,167,32,-6.849249453224017
2,COM6,1,2,108,7.495875422742809,0,75,10.005502462387085,166,32,-6.701127563886765
2,COM6,1,2,107,6.496610359642258,0,65,10.005217552185059,166,32,-6.314438621723519
2,COM6,1,2,106,7.895767204151503,0,79,10.005360841751099,165,33,-6.2702968641886025
2,COM6,1,2,105,6.5963552824575675,0,66,10.005525350570679,165,33,-5.9609165239885895
2,COM6,1,2,104,6.096617451078795,0,61,10.005548238754272,165,33,-5.5628310697445205
2,COM6,1,2,103,5.297055762744025,0,53,10.005558252334595,164,33,-5.020915259122601
2,COM6,1,2,102,7.695987330748173,0,77,10.005213975906372,164,34,-4.98791678112986
2,COM6,1,2,101,5.9967462074711415,0,60,10.005425930023193,164,34,-4.6848257141427165
2,COM6,1,2,100,5.6969995803658895,0,57,10.005266666412354,163,34,-4.360944027758084
2,COM6,1,2,99,4.997198007041702,0,50,10.00560712814331,163,34,-3.9535788799264697
2,COM6,1,2,98,2.998445125067944,0,30,10.005185604095459,163,34,-3.261379865540058
2,COM6,1,2,97,4.89727470186195,0,49,10.00556492805481,163,34,-2.991252478748388
2,COM6,1,2,96,5.096818911422176,0,51,10.00624132156372,162,35,-2.7764977791870877
2,COM6,1,2,95,4.797342780411851,0,48,10.005538940429688,162,35,-2.5563459366152537
2,COM6,1,2,94,4.6978910305448975,0,47,10.004489183425903,162,35,-2.353133671111352
2,COM6,1,2,93,4.197745251589463,0,42,10.005371332168579,161,35,-2.1317147887197097
2,COM6,1,2,92,4.097844146992027,0,41,10.005260944366455,161,35,-1.9312216076794821
2,COM6,1,2,91,3.8979361208588594,0,39,10.005294799804688,161,36,-1.7422098132902026
2,COM6,1,2,90,5.097583016551729,0,51,10.004741430282593,161,36,-1.6466241564198034
2,COM6,1,2,89,4.1975683089549305,0,42,10.00579309463501,160,36,-1.510643060549992
2,COM6,1,2,88,3.4981773931843456,0,35,10.005210161209106,160,36,-1.3523897054502876
2,COM6,1,2,87,3.29816931057645,0,33,10.005550622940063,160,36,-1.2040093130856464
2,COM6,1,2,86,3.598021574698037,0,36,10.00549864768982,160,37,-1.0866329846768954
2,COM6,1,2,85,2.8985052426243314,0,29,10.005156993865967,159,37,-0.9545590117179352
2,COM6,1,2,84,2.7985089712147775,0,28,10.005327939987183,159,37,-0.8351963050138895
2,COM6,1,2,83,1.4990542060981755,0,15,10.006309270858765,159,37,-0.6882389330468885
2,COM6,1,2,82,2.1988099292706402,0,22,10.005412340164185,159,37,-0.5830732525651818
2,COM6,1,2,81,2.4985746527739305,0,25,10.005704641342163,159,37,-0.4978969259841166
2,COM6,1,2,80,1.499224027290143,0,15,10.005175828933716,159,37,-0.39984325398968057
2,COM6,1,2,79,2.1988757922056186,0,22,10.005112648010254,159,37,-0.32779548777831735
2,COM6,1,2,78,1.2993130000971995,0,13,10.005287408828735,159,37,-0.2474207881446555
2,COM6,1,2,77,1.3992610208779939,0,14,10.005281209945679,158,38,-0.17817345267506246
2,COM6,1,2,76,1.4991751559954904,0,15,10.005501985549927,158,38,-0.11792400884329446
2,COM6,1,2,75,0.8995116739078788,0,9,10.005428791046143,158,38,-0.05644294301955188
2,COM6,1,2,74,1.3992008720185947,0,14,10.005711317062378,158,38,-0.007215747434073938
2,COM6,1,2,73,1.0993927042588003,0,11,10.005523920059204,158,38,0.040359888944487166
2,COM6,1,2,72,1.2992753827630616,0,13,10.005577087402344,158,38,0.08158461245674631
2,COM6,1,2,71,0.4997246233172719,0,5,10.005510568618774,158,38,0.12564199829522893
2,COM6,1,2,70,0.899621238435518,0,9,10.004210233688354,158,38,0.1624729165745451
2,COM6,1,2,69,0.39978027975537966,0,4,10.00549602508545,158,38,0.19931915941576805
2,COM6,1,2,68,0.9994461744311779,0,10,10.005541324615479,158,38,0.2292789348049009
2,COM6,1,2,67,0.39978145148989647,0,4,10.00546669960022,158,38,0.26009574845496053
2,COM6,1,2,66,0.09994759208219853,0,1,10.00524353981018,158,38,0.2896609284705195
2,COM6,1,2,65,0.39979542709693067,0,4,10.005116939544678,158,38,0.3154337222097431
2,COM6,1,2,64,0.09995283683314884,0,1,10.004718542098999,158,38,0.3402993775515645
2,COM6,1,2,63,0.6996290933485103,0,7,10.005301475524902,158,38,0.3611520820703559
2,COM6,1,2,62,0.19987972820805275,0,2,10.006017208099365,158,38,0.3821581448617922
2,COM6,1,2,61,0.2998661495673132,0,3,10.00446367263794,158,38,0.401366239759404
2,COM6,1,2,60,0.39983503472147336,0,4,10.004125833511353,158,38,0.41900943064475316
2,COM6,1,2,59,0.09994596065293104,0,1,10.005406856536865,158,38,0.43617597171588784
2,COM6,1,2,58,0.0,0,0,10.0052809715271,158,38,0.43617597171588784
2,COM6,1,2,57,0.0999438791694117,0,1,10.005615234375,158,38,0.4522055012602251
2,COM6,1,2,56,0.0,0,0,10.005300045013428,158,38,0.4522055012602251
2,COM6,1,2,55,0.0,0,0,10.005694389343262,158,38,0.4522055012602251
2,COM6,1,2,54,0.09994522235938079,0,1,10.005480766296387,158,38,0.4672190484311357
2,COM6,1,2,53,0.0,0,0,10.00547981262207,158,38,0.4672190484311357
2,COM6,1,2,52,0.0,0,0,10.005400657653809,158,38,0.4672190484311357
2,COM6,1,2,51,0.0,0,0,10.005110740661621,158,38,0.4672190484311357
2,COM6,1,2,50,0.0,0,0,10.004753828048706,158,38,0.4672190484311357
2,COM6,2,0,238,11.393466752317906,0,114,10.005734205245972,,,
2,COM6,2,0,237,30.184357662245116,0,302,10.005182266235352,,,
2,COM6,2,0,236,18.091893745442437,0,181,10.004480600357056,,,
2,COM6,2,0,235,12.29507177480035,0,123,10.004008293151855,,,
2,COM6,2,0,234,12.093359802335554,0,121,10.005490779876709,236,1,0.021304516955433672
2,COM6,2,0,233,13.193240920045616,0,132,10.005123138427734,236,2,-0.797899125947525
2,COM6,2,0,232,12.294951051785565,0,123,10.004106521606445,235,2,-1.4096849317193905
2,COM6,2,0,231,10.094718827837962,0,101,10.005231618881226,235,2,-1.6661431510838098
2,COM6,2,0,230,10.793986275880462,0,108,10.005571365356445,235,3,-2.086659383955582
2,COM6,2,0,229,12.49321203686933,0,125,10.005433320999146,234,3,-2.749049689850997
2,COM6,2,0,228,11.59336788013182,0,116,10.005720615386963,234,3,-3.2569023800758847
2,COM6,2,0,227,10.194030337973564,0,102,10.005856037139893,233,3,-3.548945063668037
2,COM6,2,0,226,10.494241095845625,0,105,10.00548768043518,233,4,-3.908719481555492
2,COM6,2,0,225,11.19390758222849,0,112,10.00544261932373,232,4,-4.373707888802497
2,COM6,2,0,224,10.495421035062776,0,105,10.00436282157898,232,4,-4.738041746015288
2,COM6,2,0,223,10.194575440057012,0,102,10.005321025848389,231,5,-5.066949438381825
2,COM6,2,0,222,13.292380094838135,0,133,10.005732536315918,231,5,-5.722815019120738
2,COM6,2,0,221,10.595428431789157,0,106,10.004314661026001,230,5,-6.06209175552029
2,COM6,2,0,220,10.094703673147409,0,101,10.005246639251709,230,6,-6.3319872375404636
2,COM6,2,0,219,14.193697561660091,0,142,10.004440307617188,229,6,-6.936967090248156
2,COM6,2,0,218,10.195669706817693,0,102,10.004247188568115,229,6,-7.1649332964449695
2,COM6,2,0,217,9.595278888453937,0,96,10.004920244216919,229,7,-7.31137764591767
2,COM6,2,0,216,11.294238847729035,0,113,10.005100965499878,228,7,-7.702329669121195
2,COM6,2,0,215,11.494008695790384,0,115,10.005212545394897,228,7,-8.105629789926732
2,COM6,2,0,214,11.19254338169778,0,112,10.006662130355835,227,8,-8.470495373003288
2,COM6,2,0,213,10.594187258925684,0,106,10.005486726760864,227,8,-8.762211618748447
2,COM6,2,0,212,10.194522724876283,0,102,10.005372762680054,226,8,-9.004203956878216
2,COM6,2,0,211,10.394392044601982,0,104,10.00539517402649,226,8,-9.28289855475548
2,COM6,2,0,210,14.092190723681675,0,141,10.005541563034058,225,9,-9.746844591257204
2,COM6,2,0,209,10.594227145638143,0,106,10.005449056625366,225,9,-10.01499951963953
2,COM6,2,0,208,11.294004433090516,0,113,10.005308628082275,224,9,-10.362261314830782
2,COM6,2,0,207,11.59473492333055,0,116,10.004540920257568,224,10,-10.730722766976319
2,COM6,2,0,206,9.29396445741913,0,93,10.006494045257568,223,10,-10.788303466828435
2,COM6,2,0,205,8.994348167412273,0,90,10.0062837600708,223,10,-10.81089746525036
2,COM6,2,0,204,10.294629950316358,0,103,10.005216360092163,222,10,-11.067316855923563
2,COM6,2,0,203,11.99365760503579,0,120,10.005288124084473,222,11,-11.478486632821324
2,COM6,2,0,202,10.394341516498418,0,104,10.005443811416626,221,11,-11.743062268262396
2,COM6,2,0,201,11.993134899716203,0,120,10.00572419166565,221,11,-12.146684009982485
2,COM6,2,0,200,10.894385148912333,0,109,10.005153894424438,220,12,-12.46287806577555
2,COM6,2,0,199,10.194495760178924,0,102,10.005399227142334,220,12,-12.695050764026792
2,COM6,2,0,198,11.39399210144721,0,114,10.00527286529541,219,12,-13.05872497755476
2,COM6,2,0,197,9.794866358109704,0,98,10.00524115562439,219,13,-13.231649889401343
2,COM6,2,0,196,11.393732543057599,0,114,10.005500793457031,218,13,-13.597011395992212
2,COM6,2,0,195,10.394472791512749,0,104,10.005317449569702,218,13,-13.860577997787392
2,COM6,2,0,194,11.394645393831434,0,114,10.004699230194092,217,13,-14.22420483640907
2,COM6,2,0,193,8.39560453700952,0,84,10.005235433578491,217,14,-14.11233961533233
2,COM6,2,0,192,12.393237104157448,0,124,10.005456924438477,216,14,-14.511643136719504
2,COM6,2,0,191,11.893387370265136,0,119,10.005559921264648,216,14,-14.89191425370558
2,COM6,2,0,190,12.193732050347197,0,122,10.00514030456543,215,15,-15.270520880660424
2,COM6,2,0,189,10.29427695393534,0,103,10.00555944442749,215,15,-15.503680514889066
2,COM6,2,0,188,10.594548017396749,0,106,10.005146026611328,214,15,-15.777111878158397
2,COM6,2,0,187,10.294113587849354,0,103,10.005718231201172,214,16,-16.014842975048293
2,COM6,2,0,186,12.19328197114298,0,122,10.005509614944458,213,16,-16.38448818986107
2,COM6,2,0,185,11.292735640994795,0,113,10.00643277168274,213,16,-16.715090793121618
2,COM6,2,0,184,9.794588846856133,0,98,10.005524635314941,212,16,-16.866752167818802
2,COM6,2,0,183,11.39354792713248,0,114,10.00566291809082,212,17,-17.20437277509856
2,COM6,2,0,182,10.495451049694243,0,105,10.004334211349487,211,17,-17.45980840434084
2,COM6,2,0,181,8.495293089959203,0,85,10.005540609359741,211,17,-17.336417475785343
2,COM6,2,0,180,9.9940928565024,0,100,10.005910634994507,211,18,-17.53732438313081
2,COM6,2,0,179,10.795020597851119,0,108,10.004612684249878,210,18,-17.83917030338066
2,COM6,2,0,178,9.595052066298914,0,96,10.005156755447388,210,18,-17.978594282992493
2,COM6,2,0,177,12.19307335951478,0,122,10.005680799484253,209,18,-18.338677829632115
2,COM6,2,0,176,12.193292140415956,0,122,10.00550127029419,208,19,-18.690975611400624
2,COM6,2,0,175,10.394150306749562,0,104,10.005627870559692,208,19,-18.938928984137167
2,COM6,2,0,174,11.193763545357516,0,112,10.005571365356445,207,19,-19.261661978708677
2,COM6,2,0,173,10.393934337359058,0,104,10.005835771560669,207,20,-19.50912858182099
2,COM6,2,0,172,10.294647367720717,0,103,10.005199432373047,207,20,-19.745760660257098
2,COM6,2,0,171,10.693941049215947,0,107,10.00566577911377,206,20,-20.0300436832535
2,COM6,2,0,170,11.29513380365772,0,113,10.004308223724365,206,21,-20.35891205215935
2,COM6,2,0,169,9.494629607372158,0,95,10.005656242370605,205,21,-20.464499475117222
2,COM6,2,0,168,11.093902234503883,0,111,10.005496501922607,205,21,-20.782983024816744
2,COM6,2,0,167,12.493415964448973,0,125,10.005270004272461,204,21,-21.106878464200058
2,COM6,2,0,166,11.094138307594427,0,111,10.00528359413147,203,22,-21.415532545279362
2,COM6,2,0,165,10.993866527634939,0,110,10.005578994750977,203,22,-21.71591190080043
2,COM6,2,0,164,12.293409111721628,0,123,10.005361318588257,202,22,-22.036075991599624
2,COM6,2,0,163,9.894606957205566,0,99,10.00545048713684,202,23,-22.195108212700358
2,COM6,2,0,162,11.093902763211785,0,111,10.00549602508545,201,23,-22.496886520220837
2,COM6,2,0,161,11.993300937310236,0,120,10.005585670471191,201,23,-22.81773483947347
2,COM6,2,0,160,11.99381279641447,0,120,10.00515866279602,200,24,-23.1335307084859
2,COM6,2,0,159,8.294971760344344,0,83,10.006061792373657,200,24,-22.89395534772945
2,COM6,2,0,158,7.0960627657726985,0,71,10.005548477172852,200,24,-22.26497028209397
2,COM6,2,0,157,10.594207202244371,0,106,10.005467891693115,199,24,-22.525667904372277
2,COM6,2,0,156,10.694451730974532,0,107,10.00518798828125,199,25,-22.79607643727995
2,COM6,2,0,155,10.594087038574862,0,106,10.005581378936768,198,25,-23.057368701372
2,COM6,2,0,154,10.69442318859146,0,107,10.00521469116211,198,25,-23.328343369815542
2,COM6,2,0,153,10.894302074799183,0,109,10.005230188369751,197,25,-23.6151873715742
2,COM6,2,0,152,9.793788610200407,0,98,10.00634217262268,197,26,-23.771093036331003
2,COM6,2,0,151,9.195017205570569,0,92,10.0054190158844,196,26,-23.81591559898625
2,COM6,2,0,150,10.993895868135043,0,110,10.005552291870117,196,26,-24.113843018365
2,COM6,2,0,149,10.794207477047602,0,108,10.005366325378418,195,27,-24.397542849398363
2,COM6,2,0,148,11.193804888894894,0,112,10.005534410476685,195,27,-24.703950512443505
2,COM6,2,0,147,9.89476398738146,0,99,10.00529170036316,194,27,-24.88067651889215
2,COM6,2,0,146,10.194231465110947,0,102,10.005658626556396,194,27,-25.10305306714764
2,COM6,2,0,145,11.294219469800991,0,113,10.005118131637573,193,28,-25.41360447668813
2,COM6,2,0,144,9.694644062704539,0,97,10.005524635314941,193,28,-25.55846431840977
2,COM6,2,0,143,10.294298540232429,0,103,10.00553846359253,192,28,-25.795457729878645
2,COM6,2,0,142,8.295323390557929,0,83,10.005637645721436,192,29,-25.610291821968
2,COM6,2,0,141,9.494949071319597,0,95,10.005319595336914,192,29,-25.732007006105256
2,COM6,2,0,140,9.893366452580787,0,99,10.006705045700073,191,29,-25.925103332419702
2,COM6,2,0,139,8.795177681418906,0,88,10.005482912063599,191,29,-25.900630466111316
2,COM6,2,0,138,9.295119418741251,0,93,10.005250692367554,190,30,-25.996760403808867
2,COM6,2,0,137,9.695804799425602,0,97,10.004326820373535,190,30,-26.17034405908632
2,COM6,2,0,136,8.895354348730828,0,89,10.00522255897522,189,30,-26.18743945016057
2,COM6,2,0,135,8.495438438199361,0,85,10.005369424819946,189,30,-26.112385878773175
2,COM6,2,0,134,9.096137132773185,0,91,10.004246711730957,189,31,-26.189544371531312
2,COM6,2,0,133,9.694555817419921,0,97,10.005615711212158,188,31,-26.380267884632268
2,COM6,2,0,132,10.594267032650945,0,106,10.005411386489868,188,31,-26.675827829397246
2,COM6,2,0,131,8.495256652461434,0,85,10.00558352470398,187,32,-26.618178762622982
2,COM6,2,0,130,8.795267381917418,0,88,10.005380868911743,187,32,-26.643414727883957
2,COM6,2,0,129,7.99544403285062,0,80,10.005698204040527,186,32,-26.466063681230477
2,COM6,2,0,128,8.095812641157215,0,81,10.00517225265503,186,32,-26.332818069874847
2,COM6,2,0,127,7.7958337875759955,0,78,10.005344152450562,186,32,-26.127215504518745
2,COM6,2,0,126,7.89563719540499,0,79,10.005525588989258,185,33,-25.967220106882834
2,COM6,2,0,125,8.696025909790066,0,87,10.004570007324219,185,33,-26.017104893758738
2,COM6,2,0,124,7.5960173602635965,0,76,10.005243062973022,184,33,-25.793921460430767
2,COM6,2,0,123,9.295015316497945,0,93,10.005362749099731,184,34,-25.96789420798099
2,COM6,2,0,122,7.895635690263675,0,79,10.00552749633789,184,34,-25.848035344499515
2,COM6,2,0,121,7.295986628449164,0,73,10.005500793457031,183,34,-25.571702513851715
2,COM6,2,0,120,8.29509944274207,0,83,10.005907773971558,183,34,-25.574226578160136
2,COM6,2,0,119,6.9958745012303964,0,70,10.005897045135498,182,35,-25.23878295384195
