source,analysis_mode,chip,threshold,dac,hits_per_s,mu_user_dac,target_hits_requested,target_dac_for_hits,target_hits_found,n_sigma_from_mu,sigma_ref
noise_scan_raw,gaussian,3,2,165,78686.08837314465,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,164,83356.6058073661,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,163,82755.82904492386,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,162,79666.43082790304,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,161,76796.5218610954,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,160,76030.36787563619,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,159,89307.94861769676,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,158,101436.00033716165,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,157,114061.14509696326,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,156,129464.69530134051,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,155,138799.00494084205,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,154,146646.76347138482,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,153,143402.76227037955,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,152,124595.87408404156,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,151,95681.21062205768,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,150,63225.32427636642,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,149,42158.24768927357,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,148,23529.832581961004,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,147,15852.938120493072,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,146,7698.292690940034,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,145,3983.6131824208187,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,144,1741.8478961291864,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,143,764.9648188627158,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,142,290.50493791436935,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,141,129.06723409140412,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,140,46.85399838320207,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,139,28.969836670464613,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,138,11.388325233259685,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,137,4.894730318968693,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,136,2.197698609392125,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,135,2.0978850609798796,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,134,1.3986211208827586,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,133,1.8980532109943158,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,132,0.9989803707677706,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,131,1.3986464724465226,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,130,0.9990312671502526,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,129,0.8990917559218786,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,128,0.6993073790754901,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,127,0.8990933405892,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,126,1.2986952062608759,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,125,1.298587447316733,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,124,1.0989055494900024,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,123,0.9990290303606355,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,122,0.5993919770610805,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,121,0.5994144485425916,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,120,1.0988723096650859,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,119,0.4994801686210478,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,118,0.3995926907942408,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,117,0.8991633070776002,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,116,0.29970245575999493,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,115,0.29970038564513957,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,114,0.1997893932287165,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,113,0.299684625156646,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,112,0.19979025449094773,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,111,0.39959329038699576,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,110,0.39963145864438143,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,109,0.1997925432957264,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,108,0.09990415231968536,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,107,0.09990063298922354,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,106,0.1997995813420819,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,105,0.09990637017253061,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,104,0.09990446880982981,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,103,0.0,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,102,0.0998998834681106,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,101,0.0,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,100,0.09989789907604237,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,99,0.0,154,2.0,134,1.3986211208827586,4.0,5.0
noise_scan_raw,gaussian,3,2,98,0.0,154,2.0,134,1.3986211208827586,4.0,5.0
